year,name,driverRef,statusId,position,Did not finish,Podium,Pos 4 to 10,Accident / Collision,Finished,SC,Dry,Wet,pitStop timing prop(driver),pitStop timing prop(race),Medium,Soft,Super Soft,Ultra soft,Hard,clusters
2016,British Grand Prix,wehrlein,0.0,20.0,0.0,0.0,0.33,0.0,1.0,1.0,0.67,0.0,0.057475150227266666,0.005016346097587743,5.0,7.0,0.0,0.0,1.0,3.0
2016,Canadian Grand Prix,wehrlein,1.0,18.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.07120670309442031,0.0,3.0,4.0,6.0,0.0,2.0
2016,Chinese Grand Prix,wehrlein,1.0,21.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.07169589161271918,4.0,5.0,4.0,0.0,0.0,12.0
2016,Hungarian Grand Prix,wehrlein,1.0,21.0,0.0,0.0,0.33,0.0,1.0,0.67,0.67,0.0,0.057475150227266666,0.051186325432575244,1.0,5.0,7.0,0.0,0.0,10.0
2016,Italian Grand Prix,wehrlein,0.0,14.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.057475150227266666,0.07186830200345722,2.0,4.0,7.0,0.0,0.0,20.0
2016,Japanese Grand Prix,wehrlein,1.0,22.0,0.0,0.0,0.33,0.0,1.0,0.33,0.67,0.33,0.057475150227266666,0.0698026662678378,4.0,6.0,0.0,3.0,0.0,7.0
2016,Malaysian Grand Prix,wehrlein,1.0,21.0,0.0,0.0,0.33,0.0,1.0,0.33,0.67,0.0,0.057475150227266666,0.07053454491446472,4.0,6.0,0.0,0.0,3.0,11.0
2016,Mexican Grand Prix,wehrlein,0.0,16.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.057475150227266666,0.06798854890344568,2.0,5.0,6.0,0.0,0.0,21.0
2016,Monaco Grand Prix,wehrlein,1.0,20.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.057475150227266666,0.07892674185559972,0.0,2.0,5.0,6.0,0.0,14.0
2016,Russian Grand Prix,wehrlein,1.0,20.0,0.0,0.0,0.33,0.0,1.0,0.5,1.0,0.0,0.057475150227266666,0.005083509984742719,2.0,5.0,6.0,0.0,0.0,17.0
2016,Singapore Grand Prix,wehrlein,1.0,20.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.057475150227266666,0.01936050978082762,0.0,3.0,4.0,6.0,0.0,15.0
2016,Spanish Grand Prix,wehrlein,1.0,21.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.057475150227266666,0.07485571015943807,5.0,6.0,0.0,0.0,2.0,1.0
2016,United States Grand Prix,wehrlein,1.0,20.0,0.0,0.0,0.33,0.0,1.0,1.0,0.67,0.0,0.057475150227266666,0.0704381266537809,3.0,5.0,5.0,0.0,0.0,5.0
2017,Abu Dhabi Grand Prix,wehrlein,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.057764566437462375,0.06339708428211945,0.0,2.0,2.0,9.0,0.0,2.0
2017,Austrian Grand Prix,wehrlein,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,0.0,0.057764566437462375,0.0641229103336362,0.0,3.0,3.0,7.0,0.0,3.0
2017,Azerbaijan Grand Prix,wehrlein,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.057764566437462375,0.06661850759215844,1.0,3.0,9.0,0.0,0.0,20.0
2017,Bahrain Grand Prix,wehrlein,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.057764566437462375,0.060250890830706644,4.0,5.0,4.0,0.0,0.0,16.0
2017,Belgian Grand Prix,wehrlein,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,0.057764566437462375,0.05151241180495575,0.0,3.0,3.0,7.0,0.0,21.0
2017,Brazilian Grand Prix,wehrlein,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.33,0.67,0.33,0.057764566437462375,0.03230097925944206,1.0,3.0,9.0,0.0,0.0,3.0
2017,British Grand Prix,wehrlein,1.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,0.057764566437462375,0.030334234446451072,1.0,5.0,7.0,0.0,0.0,3.0
2017,Canadian Grand Prix,wehrlein,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,0.0,0.057764566437462375,0.06370503314675431,0.0,3.0,3.0,7.0,0.0,2.0
2017,Hungarian Grand Prix,wehrlein,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.67,0.67,0.0,0.057764566437462375,0.07106364999420446,1.0,3.0,9.0,0.0,0.0,10.0
2017,Italian Grand Prix,wehrlein,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.057764566437462375,0.06957415861834307,1.0,2.0,10.0,0.0,0.0,20.0
2017,Japanese Grand Prix,wehrlein,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.33,0.67,0.33,0.057764566437462375,0.07779963880694118,1.0,3.0,9.0,0.0,0.0,7.0
2017,Malaysian Grand Prix,wehrlein,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,0.0,0.057764566437462375,0.06621050151992731,1.0,5.0,7.0,0.0,0.0,11.0
2017,Mexican Grand Prix,wehrlein,1.0,17.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.057764566437462375,0.06451192198828179,0.0,2.0,3.0,8.0,0.0,21.0
2017,Monaco Grand Prix,wehrlein,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.67,0.0,0.057764566437462375,0.0629605118023384,0.0,1.0,2.0,10.0,0.0,14.0
2017,Russian Grand Prix,wehrlein,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,0.0,0.057764566437462375,0.0037445923865289197,0.0,2.0,5.0,6.0,0.0,17.0
2017,Singapore Grand Prix,wehrlein,1.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.057764566437462375,0.03881606449128239,0.0,2.0,2.0,9.0,0.0,15.0
2017,Spanish Grand Prix,wehrlein,1.0,15.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.057764566437462375,0.06467270150721452,2.0,5.0,6.0,0.0,0.0,1.0
2017,United States Grand Prix,wehrlein,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.67,0.67,0.0,0.057764566437462375,0.06994686797758061,0.0,3.0,3.0,7.0,0.0,5.0
2016,Abu Dhabi Grand Prix,ericsson,1.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0567294233564841,0.06989164110803796,0.0,3.0,4.0,6.0,0.0,13.0
2016,Australian Grand Prix,ericsson,0.0,16.0,0.5,0.0,0.5,0.0,0.5,0.67,1.0,0.0,0.0567294233564841,0.0474107802193351,1.0,6.0,6.0,0.0,0.0,8.0
2016,Austrian Grand Prix,ericsson,1.0,21.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0567294233564841,0.06551006298518551,0.0,2.0,4.0,7.0,0.0,5.0
2016,Azerbaijan Grand Prix,ericsson,1.0,20.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.0567294233564841,0.06912697655942288,2.0,5.0,6.0,0.0,0.0,11.0
2016,Bahrain Grand Prix,ericsson,1.0,17.0,0.5,0.0,0.0,0.0,0.5,0.33,1.0,0.0,0.0567294233564841,0.07517750826825534,3.0,4.0,6.0,0.0,0.0,7.0
2016,Belgian Grand Prix,ericsson,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0567294233564841,0.07239938139982696,1.0,5.0,7.0,0.0,0.0,20.0
2016,Brazilian Grand Prix,ericsson,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0567294233564841,0.07589571179352851,5.0,7.0,0.0,0.0,1.0,3.0
2016,British Grand Prix,ericsson,0.0,22.0,0.5,0.0,0.0,0.0,0.5,1.0,0.67,0.0,0.0567294233564841,0.005016346097587743,3.0,9.0,0.0,0.0,1.0,3.0
2016,Canadian Grand Prix,ericsson,1.0,19.0,0.5,0.0,0.0,0.0,0.5,0.33,1.0,0.0,0.0567294233564841,0.07120670309442031,0.0,2.0,5.0,6.0,0.0,2.0
2016,Chinese Grand Prix,ericsson,1.0,15.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0567294233564841,0.07169589161271918,5.0,4.0,4.0,0.0,0.0,5.0
2016,Hungarian Grand Prix,ericsson,1.0,20.0,0.5,0.0,0.0,0.5,0.5,0.67,0.67,0.0,0.0567294233564841,0.051186325432575244,1.0,4.0,8.0,0.0,0.0,16.0
2016,Italian Grand Prix,ericsson,1.0,19.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0567294233564841,0.07186830200345722,2.0,5.0,6.0,0.0,0.0,4.0
2016,Japanese Grand Prix,ericsson,1.0,19.0,0.0,0.0,0.0,0.0,1.0,0.33,0.67,0.33,0.0567294233564841,0.0698026662678378,3.0,8.0,0.0,2.0,0.0,10.0
2016,Malaysian Grand Prix,ericsson,1.0,17.0,0.5,0.0,0.0,0.0,0.5,0.33,0.67,0.0,0.0567294233564841,0.07053454491446472,4.0,7.0,0.0,0.0,2.0,8.0
2016,Mexican Grand Prix,ericsson,1.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0567294233564841,0.06798854890344568,3.0,3.0,7.0,0.0,0.0,1.0
2016,Monaco Grand Prix,ericsson,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0567294233564841,0.07892674185559972,0.0,1.0,4.0,8.0,0.0,17.0
2016,Russian Grand Prix,ericsson,1.0,22.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0567294233564841,0.005083509984742719,1.0,5.0,7.0,0.0,0.0,18.0
2016,Singapore Grand Prix,ericsson,1.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0567294233564841,0.01936050978082762,0.0,1.0,3.0,9.0,0.0,15.0
2016,Spanish Grand Prix,ericsson,1.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0567294233564841,0.07485571015943807,6.0,5.0,0.0,0.0,2.0,4.0
2016,United States Grand Prix,ericsson,1.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.67,0.0,0.0567294233564841,0.0704381266537809,1.0,5.0,7.0,0.0,0.0,4.0
2017,Abu Dhabi Grand Prix,ericsson,1.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05190501295583798,0.06339708428211945,0.0,1.0,2.0,10.0,0.0,13.0
2017,Australian Grand Prix,ericsson,0.0,15.0,0.67,0.0,0.33,0.0,0.33,1.0,1.0,0.0,0.05190501295583798,0.030761234936267746,0.0,1.0,6.0,6.0,0.0,8.0
2017,Austrian Grand Prix,ericsson,1.0,19.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,0.0,0.05190501295583798,0.0641229103336362,0.0,2.0,4.0,7.0,0.0,5.0
2017,Azerbaijan Grand Prix,ericsson,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05190501295583798,0.06661850759215844,2.0,3.0,8.0,0.0,0.0,11.0
2017,Bahrain Grand Prix,ericsson,0.0,19.0,0.33,0.0,0.0,0.0,0.67,0.33,1.0,0.0,0.05190501295583798,0.060250890830706644,3.0,4.0,6.0,0.0,0.0,7.0
2017,Belgian Grand Prix,ericsson,1.0,19.0,0.33,0.0,0.0,0.0,0.67,0.67,1.0,0.0,0.05190501295583798,0.05151241180495575,0.0,2.0,4.0,7.0,0.0,20.0
2017,Brazilian Grand Prix,ericsson,1.0,19.0,0.5,0.0,0.0,0.5,0.5,0.33,0.67,0.33,0.05190501295583798,0.03230097925944206,1.0,3.0,9.0,0.0,0.0,3.0
2017,British Grand Prix,ericsson,1.0,19.0,0.67,0.0,0.0,0.0,0.33,1.0,0.33,0.0,0.05190501295583798,0.030334234446451072,1.0,5.0,7.0,0.0,0.0,3.0
2017,Canadian Grand Prix,ericsson,1.0,19.0,0.33,0.0,0.0,0.0,0.67,0.67,1.0,0.0,0.05190501295583798,0.06370503314675431,0.0,2.0,4.0,7.0,0.0,2.0
2017,Chinese Grand Prix,ericsson,1.0,14.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,0.0,0.05190501295583798,0.0764734695098468,5.0,4.0,4.0,0.0,0.0,5.0
2017,Hungarian Grand Prix,ericsson,1.0,20.0,0.33,0.0,0.0,0.33,0.67,0.67,0.67,0.0,0.05190501295583798,0.07106364999420446,1.0,3.0,9.0,0.0,0.0,16.0
2017,Italian Grand Prix,ericsson,0.0,18.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.05190501295583798,0.06957415861834307,1.0,2.0,10.0,0.0,0.0,4.0
2017,Japanese Grand Prix,ericsson,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.33,0.67,0.33,0.05190501295583798,0.07779963880694118,1.0,3.0,9.0,0.0,0.0,10.0
2017,Malaysian Grand Prix,ericsson,1.0,19.0,0.33,0.0,0.0,0.0,0.67,0.67,1.0,0.0,0.05190501295583798,0.06621050151992731,2.0,4.0,7.0,0.0,0.0,8.0
2017,Mexican Grand Prix,ericsson,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.05190501295583798,0.06451192198828179,0.0,2.0,3.0,8.0,0.0,1.0
2017,Monaco Grand Prix,ericsson,0.0,20.0,0.33,0.0,0.0,0.33,0.67,1.0,0.67,0.0,0.05190501295583798,0.0629605118023384,0.0,1.0,2.0,10.0,0.0,17.0
2017,Russian Grand Prix,ericsson,1.0,19.0,0.33,0.0,0.0,0.33,0.67,0.67,1.0,0.0,0.05190501295583798,0.0037445923865289197,0.0,1.0,5.0,7.0,0.0,18.0
2017,Singapore Grand Prix,ericsson,0.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.05190501295583798,0.03881606449128239,0.0,1.0,2.0,10.0,0.0,15.0
2017,Spanish Grand Prix,ericsson,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.05190501295583798,0.06467270150721452,2.0,6.0,5.0,0.0,0.0,4.0
2017,United States Grand Prix,ericsson,1.0,16.0,0.5,0.0,0.0,0.0,0.5,0.67,0.67,0.0,0.05190501295583798,0.06994686797758061,0.0,2.0,4.0,7.0,0.0,4.0
2015,Abu Dhabi Grand Prix,ericsson,1.0,18.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.04640641946540619,0.0679736641809073,1.0,4.0,5.0,0.0,0.0,8.0
2015,Australian Grand Prix,ericsson,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,0.04640641946540619,0.06951697336869304,1.0,4.0,5.0,0.0,0.0,9.0
2015,Austrian Grand Prix,ericsson,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04640641946540619,0.07940014952966216,1.0,4.0,5.0,0.0,0.0,7.0
2015,Bahrain Grand Prix,ericsson,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,0.04640641946540619,0.08539986718208016,1.0,4.0,5.0,0.0,0.0,8.0
2015,Belgian Grand Prix,ericsson,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.04640641946540619,0.07915638046572526,1.0,4.0,5.0,0.0,0.0,4.0
2015,Brazilian Grand Prix,ericsson,1.0,14.0,0.0,0.0,0.33,0.0,1.0,0.33,0.67,0.0,0.04640641946540619,0.06912697655942288,1.0,4.0,5.0,0.0,0.0,1.0
2015,British Grand Prix,ericsson,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,0.04640641946540619,0.043597094717505856,1.0,4.0,5.0,0.0,0.0,7.0
2015,Canadian Grand Prix,ericsson,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,0.04640641946540619,0.0691633650306118,1.0,4.0,5.0,0.0,0.0,2.0
2015,Chinese Grand Prix,ericsson,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04640641946540619,0.08271251119872047,1.0,4.0,5.0,0.0,0.0,13.0
2015,Hungarian Grand Prix,ericsson,1.0,17.0,1.0,0.0,0.0,1.0,0.0,0.33,0.67,0.0,0.04640641946540619,0.07692607041910422,1.0,4.0,5.0,0.0,0.0,12.0
2015,Italian Grand Prix,ericsson,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04640641946540619,0.08929932987934863,1.0,4.0,5.0,0.0,0.0,6.0
2015,Japanese Grand Prix,ericsson,1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.67,0.67,0.33,0.04640641946540619,0.08831650422695894,1.0,4.0,5.0,0.0,0.0,1.0
2015,Malaysian Grand Prix,ericsson,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.33,0.33,0.0,0.04640641946540619,0.0768821010164176,1.0,4.0,5.0,0.0,0.0,4.0
2015,Mexican Grand Prix,ericsson,1.0,14.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.04640641946540619,0.06912697655942288,1.0,4.0,5.0,0.0,0.0,1.0
2015,Monaco Grand Prix,ericsson,1.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.04640641946540619,0.06451035774247273,1.0,4.0,5.0,0.0,0.0,9.0
2015,Russian Grand Prix,ericsson,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04640641946540619,0.0,1.0,4.0,5.0,0.0,0.0,21.0
2015,Singapore Grand Prix,ericsson,1.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.04640641946540619,0.04391532537526453,1.0,4.0,5.0,0.0,0.0,10.0
2015,Spanish Grand Prix,ericsson,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04640641946540619,0.08456849169449991,1.0,4.0,5.0,0.0,0.0,1.0
2015,United States Grand Prix,ericsson,0.0,16.0,0.0,0.0,0.33,0.0,1.0,0.67,1.0,0.0,0.04640641946540619,0.06187589981445249,1.0,4.0,5.0,0.0,0.0,7.0
2016,Abu Dhabi Grand Prix,nasr,1.0,19.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.057475150227266666,0.06989164110803796,0.0,3.0,4.0,6.0,0.0,2.0
2016,Australian Grand Prix,nasr,1.0,17.0,0.0,0.0,0.33,0.0,1.0,0.67,1.0,0.0,0.057475150227266666,0.0474107802193351,2.0,5.0,6.0,0.0,0.0,6.0
2016,Austrian Grand Prix,nasr,1.0,22.0,0.0,0.0,0.33,0.0,1.0,0.5,1.0,0.0,0.057475150227266666,0.06551006298518551,0.0,3.0,3.0,7.0,0.0,13.0
2016,Azerbaijan Grand Prix,nasr,1.0,16.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.06912697655942288,1.0,6.0,6.0,0.0,0.0,10.0
2016,Bahrain Grand Prix,nasr,1.0,22.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.07517750826825534,3.0,4.0,6.0,0.0,0.0,7.0
2016,Belgian Grand Prix,nasr,1.0,17.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.07239938139982696,1.0,5.0,7.0,0.0,0.0,9.0
2016,Brazilian Grand Prix,nasr,1.0,22.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.057475150227266666,0.07589571179352851,5.0,7.0,0.0,0.0,1.0,3.0
2016,British Grand Prix,nasr,1.0,21.0,0.0,0.0,0.33,0.0,1.0,1.0,0.67,0.0,0.057475150227266666,0.005016346097587743,3.0,9.0,0.0,0.0,1.0,2.0
2016,Canadian Grand Prix,nasr,1.0,20.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.07120670309442031,0.0,2.0,5.0,6.0,0.0,2.0
2016,Chinese Grand Prix,nasr,1.0,16.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.07169589161271918,5.0,4.0,4.0,0.0,0.0,5.0
2016,Hungarian Grand Prix,nasr,1.0,16.0,0.0,0.0,0.33,0.0,1.0,0.67,0.67,0.0,0.057475150227266666,0.051186325432575244,1.0,4.0,8.0,0.0,0.0,10.0
2016,Italian Grand Prix,nasr,0.0,18.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.057475150227266666,0.07186830200345722,2.0,5.0,6.0,0.0,0.0,20.0
2016,Japanese Grand Prix,nasr,1.0,20.0,0.0,0.0,0.33,0.0,1.0,0.33,0.67,0.33,0.057475150227266666,0.0698026662678378,3.0,8.0,0.0,2.0,0.0,6.0
2016,Malaysian Grand Prix,nasr,0.0,18.0,0.0,0.0,0.33,0.0,1.0,0.33,0.67,0.0,0.057475150227266666,0.07053454491446472,4.0,7.0,0.0,0.0,2.0,10.0
2016,Mexican Grand Prix,nasr,1.0,19.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.057475150227266666,0.06798854890344568,3.0,3.0,7.0,0.0,0.0,19.0
2016,Monaco Grand Prix,nasr,0.0,22.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.057475150227266666,0.07892674185559972,0.0,1.0,4.0,8.0,0.0,17.0
2016,Russian Grand Prix,nasr,1.0,19.0,0.0,0.0,0.33,0.0,1.0,0.5,1.0,0.0,0.057475150227266666,0.005083509984742719,1.0,5.0,7.0,0.0,0.0,14.0
2016,Singapore Grand Prix,nasr,1.0,18.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.057475150227266666,0.01936050978082762,0.0,1.0,4.0,8.0,0.0,4.0
2016,Spanish Grand Prix,nasr,1.0,20.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.057475150227266666,0.07485571015943807,6.0,5.0,0.0,0.0,2.0,1.0
2016,United States Grand Prix,nasr,1.0,21.0,0.0,0.0,0.33,0.0,1.0,1.0,0.67,0.0,0.057475150227266666,0.0704381266537809,1.0,5.0,7.0,0.0,0.0,19.0
2015,Abu Dhabi Grand Prix,nasr,1.0,14.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.0679736641809073,1.0,4.0,5.0,0.0,0.0,7.0
2015,Australian Grand Prix,nasr,1.0,11.0,0.0,0.0,0.33,0.0,1.0,0.67,1.0,0.0,0.057475150227266666,0.06951697336869304,1.0,4.0,5.0,0.0,0.0,6.0
2015,Austrian Grand Prix,nasr,1.0,9.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.057475150227266666,0.07940014952966216,1.0,4.0,5.0,0.0,0.0,11.0
2015,Bahrain Grand Prix,nasr,1.0,12.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.08539986718208016,1.0,4.0,5.0,0.0,0.0,8.0
2015,Belgian Grand Prix,nasr,1.0,16.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.07915638046572526,1.0,4.0,5.0,0.0,0.0,9.0
2015,Brazilian Grand Prix,nasr,1.0,11.0,0.0,0.0,0.33,0.0,1.0,0.33,0.67,0.0,0.057475150227266666,0.06912697655942288,1.0,4.0,5.0,0.0,0.0,3.0
2015,British Grand Prix,nasr,0.0,16.0,0.0,0.0,0.33,0.0,1.0,0.67,1.0,0.0,0.057475150227266666,0.043597094717505856,1.0,4.0,5.0,0.0,0.0,21.0
2015,Canadian Grand Prix,nasr,1.0,15.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.0691633650306118,1.0,4.0,5.0,0.0,0.0,2.0
2015,Chinese Grand Prix,nasr,1.0,9.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.057475150227266666,0.08271251119872047,1.0,4.0,5.0,0.0,0.0,3.0
2015,Hungarian Grand Prix,nasr,1.0,18.0,0.0,0.0,0.33,0.0,1.0,0.33,0.67,0.0,0.057475150227266666,0.07692607041910422,1.0,4.0,5.0,0.0,0.0,12.0
2015,Italian Grand Prix,nasr,1.0,12.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.057475150227266666,0.08929932987934863,1.0,4.0,5.0,0.0,0.0,3.0
2015,Japanese Grand Prix,nasr,0.0,18.0,0.0,0.0,0.33,0.0,1.0,0.67,0.67,0.33,0.057475150227266666,0.08831650422695894,1.0,4.0,5.0,0.0,0.0,6.0
2015,Malaysian Grand Prix,nasr,1.0,16.0,0.0,0.0,0.33,0.0,1.0,0.33,0.33,0.0,0.057475150227266666,0.0768821010164176,1.0,4.0,5.0,0.0,0.0,4.0
2015,Mexican Grand Prix,nasr,0.0,17.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.06912697655942288,1.0,4.0,5.0,0.0,0.0,6.0
2015,Monaco Grand Prix,nasr,1.0,16.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.057475150227266666,0.06451035774247273,1.0,4.0,5.0,0.0,0.0,3.0
2015,Russian Grand Prix,nasr,1.0,12.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.057475150227266666,0.0,1.0,4.0,5.0,0.0,0.0,1.0
2015,Singapore Grand Prix,nasr,1.0,16.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.057475150227266666,0.04391532537526453,1.0,4.0,5.0,0.0,0.0,7.0
2015,Spanish Grand Prix,nasr,1.0,15.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.057475150227266666,0.08456849169449991,1.0,4.0,5.0,0.0,0.0,1.0
2015,United States Grand Prix,nasr,1.0,17.0,0.0,0.0,0.33,0.0,1.0,0.67,1.0,0.0,0.057475150227266666,0.06187589981445249,1.0,4.0,5.0,0.0,0.0,7.0
2016,Abu Dhabi Grand Prix,palmer,1.0,15.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.057475150227266666,0.06989164110803796,0.0,4.0,3.0,6.0,0.0,1.0
2016,Australian Grand Prix,palmer,1.0,14.0,0.0,0.0,0.33,0.0,1.0,0.67,1.0,0.0,0.057475150227266666,0.0474107802193351,1.0,5.0,7.0,0.0,0.0,6.0
2016,Austrian Grand Prix,palmer,1.0,18.0,0.0,0.0,0.33,0.0,1.0,0.5,1.0,0.0,0.057475150227266666,0.06551006298518551,0.0,1.0,3.0,9.0,0.0,5.0
2016,Azerbaijan Grand Prix,palmer,1.0,22.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.06912697655942288,1.0,4.0,8.0,0.0,0.0,17.0
2016,Bahrain Grand Prix,palmer,0.0,20.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.07517750826825534,1.0,5.0,7.0,0.0,0.0,20.0
2016,Belgian Grand Prix,palmer,1.0,14.0,0.0,0.0,0.33,0.0,1.0,0.33,1.0,0.0,0.057475150227266666,0.07239938139982696,3.0,3.0,7.0,0.0,0.0,9.0
2016,Brazilian Grand Prix,palmer,0.0,16.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.057475150227266666,0.07589571179352851,4.0,8.0,0.0,0.0,1.0,3.0
2016,British Grand Prix,palmer,0.0,18.0,0.0,0.0,0.33,0.0,1.0,1.0,0.67,0.0,0.057475150227266666,0.005016346097587743,5.0,7.0,0.0,0.0,1.0,3.0
